EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
3.80586,0,0,0
5.1407,0,0,0
7.53119,0,0,0
60,0,0,0
60,0,0,0
4.51847,0,0,0
10.4545,0,0,0
3.41363,0,0,0
7.03425,0,0,0
3.08801,0,0,0
6.81804,0,0,0
9.93145,0,0,0
2.30451,0,0,0
60,0,0,0
7.69245,0,0,0
60,0,0,0
10.1858,0,0,0
2.71152,0,0,0
3.30877,0,0,0
6.12954,0,0,0
11.3966,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.62333,0,0,0
60,0,0,0
60,0,0,0
8.88107,0,0,0
8.1737,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.33386,0,0,0
2.85899,0,0,0
11.392,0,0,0
10.5132,0,0,0
3.5766,0,0,0
60,0,0,0
7.44716,0,0,0
11.2744,0,0,0
6.51537,0,0,0
60,0,0,0
2.42006,0,0,0
0.120091,0,0,0
14.4789,0,0,0
60,0,0,0
0.888596,0,0,0
60,0,0,0
5.45844,0,0,0
60,0,0,0
8.75151,0,0,0
60,0,0,0
11.0654,0,0,0
60,0,0,0
60,0,0,0
5.3613,0,0,0
60,0,0,0
2.12891,0,0,0
60,0,0,0
9.97297,0,0,0
60,0,0,0
4.14505,0,0,0
10.3288,0,0,0
9.71334,0,0,0
60,0,0,0
1.8408,0,0,0
60,0,0,0
8.85295,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.21001,0,0,0
11.1878,0,0,0
1.73694,0,0,0
0.719114,0,0,0
10.6409,0,0,0
60,0,0,0
60,0,0,0
5.52721,0,0,0
60,0,0,0
60,0,0,0
8.76187,0,0,0
8.09041,0,0,0
60,0,0,0
6.7628,0,0,0
8.15163,0,0,0
60,0,0,0
0.186005,0,0,0
0.384324,0,0,0
10.8693,0,0,0
60,0,0,0
60,0,0,0
7.30483,0,0,0
60,0,0,0
60,0,0,0
0.291841,0,0,0
8.27068,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.48767,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3408,0,0,0
6.14458,0,0,0
2.5474,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.26532,0,0,0
60,0,0,0
60,0,0,0
0.362768,0,0,0
60,0,0,0
3.0364,0,0,0
3.40522,0,0,0
1.60858,0,0,0
60,0,0,0
8.72319,0,0,0
1.73491,0,0,0
11.1078,0,0,0
60,0,0,0
60,0,0,0
3.13793,0,0,0
60,0,0,0
60,0,0,0
10.0841,0,0,0
1.07058,0,0,0
0.860224,0,0,0
60,0,0,0
60,0,0,0
4.66329,0,0,0
2.79033,0,0,0
60,0,0,0
10.6953,0,0,0
1.89312,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
24.1959,0,0,0
60,0,0,0
9.46033,0,0,0
10.4512,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.42513,0,0,0
6.96174,0,0,0
60,0,0,0
4.62873,0,0,0
60,0,0,0
7.00541,0,0,0
9.69615,0,0,0
5.9161,0,0,0
60,0,0,0
60,0,0,0
20.5541,0,0,0
1.19228,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.51444,0,0,0
8.21308,0,0,0
60,0,0,0
60,0,0,0
7.5117,0,0,0
11.0943,0,0,0
10.1701,0,0,0
10.354,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.74297,0,0,0
60,0,0,0
60,0,0,0
7.85014,0,0,0
60,0,0,0
5.7212,0,0,0
10.9868,0,0,0
4.8047,0,0,0
3.34382,0,0,0
9.93056,0,0,0
60,0,0,0
2.73266,0,0,0
9.86301,0,0,0
7.77361,0,0,0
4.29562,0,0,0
60,0,0,0
60,0,0,0
5.56962,0,0,0
10.6338,0,0,0
60,0,0,0
3.10304,0,0,0
1.5493,0,0,0
1.86546,0,0,0
60,0,0,0
7.56251,0,0,0
8.31575,0,0,0
13.7357,0,0,0
5.00917,0,0,0
11.2541,0,0,0
7.7173,0,0,0
60,0,0,0
9.77007,0,0,0
2.46456,0,0,0
10.5107,0,0,0
60,0,0,0
60,0,0,0
6.92254,0,0,0
60,0,0,0
5.98161,0,0,0
4.33172,0,0,0
10.7155,0,0,0
0.642914,0,0,0
2.88351,0,0,0
4.55634,0,0,0
1.91472,0,0,0
24.5096,0,0,0
60,0,0,0
3.49165,0,0,0
60,0,0,0
0.737201,0,0,0
4.78898,0,0,0
7.07122,0,0,0
60,0,0,0
60,0,0,0
1.76497,0,0,0
60,0,0,0
2.59399,0,0,0
60,0,0,0
15.7304,0,0,0
6.04531,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.52352,0,0,0
8.29738,0,0,0
4.24186,0,0,0
60,0,0,0
0.342892,0,0,0
3.81051,0,0,0
3.5756,0,0,0
60,0,0,0
6.6862,0,0,0
1.03031,0,0,0
6.58509,0,0,0
60,0,0,0
0.58073,0,0,0
60,0,0,0
0.962798,0,0,0
2.52137,0,0,0
10.8088,0,0,0
60,0,0,0
3.15111,0,0,0
8.95353,0,0,0
0.629273,0,0,0
60,0,0,0
20.3749,0,0,0
4.71425,0,0,0
11.3567,0,0,0
3.26485,0,0,0
11.2816,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.24644,0,0,0
14.9076,0,0,0
60,0,0,0
0.834185,0,0,0
60,0,0,0
60,0,0,0
3.67765,0,0,0
3.11612,0,0,0
10.7606,0,0,0
0.223007,0,0,0
6.83333,0,0,0
10.7264,0,0,0
60,0,0,0
0.643554,0,0,0
3.08233,0,0,0
11.1742,0,0,0
60,0,0,0
4.40509,0,0,0
9.91346,0,0,0
60,0,0,0
8.07617,0,0,0
60,0,0,0
8.94639,0,0,0
1.02712,0,0,0
60,0,0,0
60,0,0,0
4.69148,0,0,0
2.39988,0,0,0
10.8926,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.75269,0,0,0
60,0,0,0
1.4514,0,0,0
4.57787,0,0,0
11.0876,0,0,0
60,0,0,0
60,0,0,0
1.7887,0,0,0
2.67707,0,0,0
11.2852,0,0,0
8.49567,0,0,0
10.3734,0,0,0
6.57139,0,0,0
60,0,0,0
1.98207,0,0,0
1.78892,0,0,0
10.4854,0,0,0
10.4178,0,0,0
5.99636,0,0,0
1.47993,0,0,0
60,0,0,0
60,0,0,0
4.13038,0,0,0
6.10946,0,0,0
60,0,0,0
4.52693,0,0,0
1.03668,0,0,0
60,0,0,0
2.01882,0,0,0
7.26451,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2811,0,0,0
2.17592,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.976763,0,0,0
60,0,0,0
3.74204,0,0,0
7.01369,0,0,0
11.3968,0,0,0
60,0,0,0
60,0,0,0
4.42332,0,0,0
60,0,0,0
9.80379,0,0,0
60,0,0,0
0.991534,0,0,0
60,0,0,0
4.67663,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.26174,0,0,0
10.3889,0,0,0
0.959109,0,0,0
60,0,0,0
8.97815,0,0,0
11.3452,0,0,0
60,0,0,0
1.1444,0,0,0
7.03855,0,0,0
7.11776,0,0,0
60,0,0,0
11.3315,0,0,0
10.2757,0,0,0
29.5602,0,0,0
60,0,0,0
1.31099,0,0,0
2.78181,0,0,0
60,0,0,0
4.1388,0,0,0
60,0,0,0
7.74906,0,0,0
8.50072,0,0,0
10.9742,0,0,0
0.346446,0,0,0
60,0,0,0
60,0,0,0
3.99137,0,0,0
60,0,0,0
60,0,0,0
0.741,0,0,0
14.897,0,0,0
1.52259,0,0,0
7.15768,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.14353,0,0,0
1.85779,0,0,0
1.89573,0,0,0
1.25558,0,0,0
60,0,0,0
11.1841,0,0,0
1.65591,0,0,0
60,0,0,0
60,0,0,0
10.206,0,0,0
2.35751,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.66209,0,0,0
8.68127,0,0,0
1.32159,0,0,0
10.8423,0,0,0
3.92857,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.259718,0,0,0
1.1297,0,0,0
7.17373,0,0,0
60,0,0,0
3.931,0,0,0
4.56239,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.44566,0,0,0
10.6242,0,0,0
11.3439,0,0,0
2.32092,0,0,0
3.97772,0,0,0
3.77927,0,0,0
5.43639,0,0,0
2.98779,0,0,0
0.778783,0,0,0
0.720366,0,0,0
0.743881,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.59934,0,0,0
9.16563,0,0,0
60,0,0,0
9.48711,0,0,0
60,0,0,0
7.78242,0,0,0
2.85266,0,0,0
60,0,0,0
60,0,0,0
2.63598,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.4926,0,0,0
60,0,0,0
0.892181,0,0,0
8.10439,0,0,0
60,0,0,0
8.845,0,0,0
10.8008,0,0,0
2.80747,0,0,0
1.09885,0,0,0
3.36207,0,0,0
60,0,0,0
60,0,0,0
2.6045,0,0,0
60,0,0,0
8.70039,0,0,0
4.19378,0,0,0
5.39635,0,0,0
60,0,0,0
60,0,0,0
7.02256,0,0,0
60,0,0,0
1.42069,0,0,0
60,0,0,0
60,0,0,0
4.63283,0,0,0
60,0,0,0
60,0,0,0
4.78961,0,0,0
1.71869,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.93651,0,0,0
1.94661,0,0,0
1.10501,0,0,0
60,0,0,0
4.39432,0,0,0
60,0,0,0
6.57135,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3808,0,0,0
10.1632,0,0,0
60,0,0,0
60,0,0,0
9.96178,0,0,0
8.31058,0,0,0
1.01909,0,0,0
60,0,0,0
19.9994,0,0,0
60,0,0,0
2.02081,0,0,0
10.1642,0,0,0
11.2402,0,0,0
7.96088,0,0,0
60,0,0,0
0.546653,0,0,0
60,0,0,0
6.98809,0,0,0
60,0,0,0
60,0,0,0
2.16101,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
17.8557,0,0,0
60,0,0,0
1.01914,0,0,0
2.07042,0,0,0
0.363039,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.1358,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.5625,0,0,0
60,0,0,0
7.54243,0,0,0
8.93024,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.4074,0,0,0
3.64983,0,0,0
60,0,0,0
4.31605,0,0,0
60,0,0,0
60,0,0,0
4.6679,0,0,0
0.117289,0,0,0
60,0,0,0
6.91332,0,0,0
2.17511,0,0,0
60,0,0,0
60,0,0,0
9.43112,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.13168,0,0,0
4.63728,0,0,0
60,0,0,0
0.832175,0,0,0
10.4732,0,0,0
20.8322,0,0,0
60,0,0,0
10.6243,0,0,0
5.8333,0,0,0
60,0,0,0
7.47547,0,0,0
9.60134,0,0,0
60,0,0,0
9.58212,0,0,0
10.9685,0,0,0
60,0,0,0
60,0,0,0
9.54561,0,0,0
0.969796,0,0,0
8.95829,0,0,0
60,0,0,0
10.4181,0,0,0
60,0,0,0
60,0,0,0
2.63389,0,0,0
9.97743,0,0,0
60,0,0,0
60,0,0,0
0.694673,0,0,0
7.43025,0,0,0
60,0,0,0
3.80844,0,0,0
11.2398,0,0,0
9.52973,0,0,0
60,0,0,0
3.30104,0,0,0
60,0,0,0
8.34271,0,0,0
0.27243,0,0,0
60,0,0,0
7.11237,0,0,0
60,0,0,0
2.14701,0,0,0
1.54705,0,0,0
60,0,0,0
11.0704,0,0,0
60,0,0,0
60,0,0,0
4.93402,0,0,0
2.4067,0,0,0
60,0,0,0
11.4045,0,0,0
0.299348,0,0,0
11.2879,0,0,0
2.98212,0,0,0
0.337959,0,0,0
60,0,0,0
60,0,0,0
0.872904,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.24274,0,0,0
4.51013,0,0,0
60,0,0,0
9.69537,0,0,0
60,0,0,0
60,0,0,0
7.64572,0,0,0
0.737934,0,0,0
5.71975,0,0,0
9.25586,0,0,0
0.691427,0,0,0
60,0,0,0
11.3349,0,0,0
1.82706,0,0,0
10.0086,0,0,0
4.39126,0,0,0
60,0,0,0
11.2245,0,0,0
60,0,0,0
60,0,0,0
0.339086,0,0,0
5.48127,0,0,0
4.10678,0,0,0
10.1443,0,0,0
2.01455,0,0,0
12.1195,0,0,0
60,0,0,0
2.98604,0,0,0
60,0,0,0
60,0,0,0
8.92172,0,0,0
60,0,0,0
7.68044,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.6315,0,0,0
60,0,0,0
60,0,0,0
4.23122,0,0,0
8.62984,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.2633,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.89579,0,0,0
6.6877,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3309,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8859,0,0,0
60,0,0,0
60,0,0,0
2.51136,0,0,0
1.87966,0,0,0
9.50859,0,0,0
3.00622,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2878,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.10202,0,0,0
2.59171,0,0,0
60,0,0,0
60,0,0,0
6.53064,0,0,0
2.63143,0,0,0
10.9201,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.19991,0,0,0
6.24783,0,0,0
60,0,0,0
9.8206,0,0,0
6.66892,0,0,0
8.36702,0,0,0
7.26904,0,0,0
3.56828,0,0,0
10.2153,0,0,0
9.9921,0,0,0
0.902233,0,0,0
60,0,0,0
60,0,0,0
3.44978,0,0,0
2.90278,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.57972,0,0,0
8.91685,0,0,0
5.04302,0,0,0
11.1548,0,0,0
60,0,0,0
0.399433,0,0,0
60,0,0,0
60,0,0,0
0.656451,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.21369,0,0,0
4.92246,0,0,0
10.4537,0,0,0
60,0,0,0
10.1439,0,0,0
60,0,0,0
3.5246,0,0,0
60,0,0,0
4.60202,0,0,0
1.64724,0,0,0
0.295286,0,0,0
60,0,0,0
10.6396,0,0,0
8.74277,0,0,0
4.64554,0,0,0
0.5214,0,0,0
1.97669,0,0,0
60,0,0,0
2.06383,0,0,0
60,0,0,0
6.22649,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.767643,0,0,0
60,0,0,0
3.80842,0,0,0
8.37836,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.6757,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.45377,0,0,0
60,0,0,0
4.17022,0,0,0
1.24947,0,0,0
60,0,0,0
11.2377,0,0,0
60,0,0,0
60,0,0,0
0.516181,0,0,0
60,0,0,0
60,0,0,0
2.06856,0,0,0
60,0,0,0
8.29631,0,0,0
8.22564,0,0,0
11.1249,0,0,0
60,0,0,0
60,0,0,0
1.28523,0,0,0
60,0,0,0
11.3494,0,0,0
60,0,0,0
60,0,0,0
2.16332,0,0,0
60,0,0,0
5.53799,0,0,0
18.2043,0,0,0
60,0,0,0
3.03855,0,0,0
60,0,0,0
10.6376,0,0,0
60,0,0,0
9.17423,0,0,0
60,0,0,0
60,0,0,0
6.39898,0,0,0
2.69671,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.79168,0,0,0
60,0,0,0
0.602498,0,0,0
5.89152,0,0,0
4.39427,0,0,0
0.553112,0,0,0
2.47516,0,0,0
60,0,0,0
3.31409,0,0,0
60,0,0,0
3.25194,0,0,0
8.85443,0,0,0
60,0,0,0
9.31146,0,0,0
0.367768,0,0,0
60,0,0,0
9.48892,0,0,0
2.58562,0,0,0
10.2996,0,0,0
60,0,0,0
10.1937,0,0,0
60,0,0,0
9.89118,0,0,0
2.66268,0,0,0
5.22379,0,0,0
0.251779,0,0,0
60,0,0,0
7.15589,0,0,0
3.013,0,0,0
60,0,0,0
4.67549,0,0,0
6.65559,0,0,0
10.9209,0,0,0
11.3816,0,0,0
60,0,0,0
60,0,0,0
0.289891,0,0,0
9.21983,0,0,0
4.3913,0,0,0
5.77751,0,0,0
60,0,0,0
6.95417,0,0,0
60,0,0,0
8.92601,0,0,0
8.82316,0,0,0
3.06077,0,0,0
60,0,0,0
11.3665,0,0,0
0.796587,0,0,0
8.13249,0,0,0
60,0,0,0
60,0,0,0
10.6437,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.19826,0,0,0
60,0,0,0
10.0908,0,0,0
9.18192,0,0,0
4.06849,0,0,0
10.5218,0,0,0
1.3012,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.5746,0,0,0
9.18835,0,0,0
60,0,0,0
60,0,0,0
10.0685,0,0,0
60,0,0,0
60,0,0,0
4.51463,0,0,0
6.40162,0,0,0
3.05821,0,0,0
60,0,0,0
4.79213,0,0,0
5.31295,0,0,0
3.19125,0,0,0
9.53921,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.26268,0,0,0
0.26232,0,0,0
10.4452,0,0,0
60,0,0,0
5.38675,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.3966,0,0,0
7.70784,0,0,0
60,0,0,0
60,0,0,0
2.38955,0,0,0
4.98843,0,0,0
60,0,0,0
60,0,0,0
5.53618,0,0,0
60,0,0,0
4.84601,0,0,0
11.2672,0,0,0
2.32971,0,0,0
5.78942,0,0,0
60,0,0,0
10.5008,0,0,0
33.1086,0,0,0
60,0,0,0
1.66266,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.12442,0,0,0
4.13998,0,0,0
60,0,0,0
0.558819,0,0,0
9.81776,0,0,0
11.1937,0,0,0
60,0,0,0
5.4898,0,0,0
5.08258,0,0,0
10.0288,0,0,0
10.8728,0,0,0
1.33797,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.53293,0,0,0
60,0,0,0
60,0,0,0
10.5451,0,0,0
60,0,0,0
5.46416,0,0,0
8.44796,0,0,0
9.92905,0,0,0
11.0626,0,0,0
6.62016,0,0,0
60,0,0,0
60,0,0,0
6.01462,0,0,0
60,0,0,0
8.30395,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1669,0,0,0
5.919,0,0,0
3.99857,0,0,0
60,0,0,0
11.3828,0,0,0
60,0,0,0
4.28891,0,0,0
60,0,0,0
0.682775,0,0,0
60,0,0,0
11.0503,0,0,0
60,0,0,0
11.0084,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.7457,0,0,0
60,0,0,0
60,0,0,0
6.87802,0,0,0
10.3087,0,0,0
60,0,0,0
4.47674,0,0,0
10.7225,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.34011,0,0,0
60,0,0,0
8.76074,0,0,0
1.33881,0,0,0
9.82472,0,0,0
2.0022,0,0,0
60,0,0,0
10.2154,0,0,0
60,0,0,0
60,0,0,0
4.28721,0,0,0
4.8294,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.69858,0,0,0
60,0,0,0
9.75501,0,0,0
7.9148,0,0,0
3.06666,0,0,0
60,0,0,0
60,0,0,0
11.3811,0,0,0
3.94723,0,0,0
20.7375,0,0,0
60,0,0,0
3.42955,0,0,0
9.98544,0,0,0
10.1416,0,0,0
1.63842,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.8285,0,0,0
11.4014,0,0,0
0.871579,0,0,0
2.35104,0,0,0
60,0,0,0
1.34133,0,0,0
14.6476,0,0,0
8.40573,0,0,0
60,0,0,0
2.93702,0,0,0
60,0,0,0
11.3193,0,0,0
60,0,0,0
3.49122,0,0,0
60,0,0,0
60,0,0,0
10.5687,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.96392,0,0,0
2.54944,0,0,0
11.0674,0,0,0
6.23768,0,0,0
4.27757,0,0,0
60,0,0,0
60,0,0,0
9.13632,0,0,0
9.12381,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.57558,0,0,0
7.41335,0,0,0
4.5059,0,0,0
60,0,0,0
1.86243,0,0,0
60,0,0,0
11.1812,0,0,0
2.1467,0,0,0
6.67372,0,0,0
2.73067,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.65232,0,0,0
0.365036,0,0,0
7.42562,0,0,0
11.9186,0,0,0
4.15352,0,0,0
3.73036,0,0,0
9.57741,0,0,0
60,0,0,0
4.61142,0,0,0
11.0112,0,0,0
11.4044,0,0,0
9.75332,0,0,0
7.71581,0,0,0
10.2001,0,0,0
0.533625,0,0,0
60,0,0,0
9.55646,0,0,0
0.917481,0,0,0
4.48943,0,0,0
60,0,0,0
60,0,0,0
2.41232,0,0,0
60,0,0,0
1.4509,0,0,0
10.9147,0,0,0
5.811,0,0,0
7.63022,0,0,0
60,0,0,0
6.29409,0,0,0
2.10137,0,0,0
10.2249,0,0,0
4.08175,0,0,0
60,0,0,0
60,0,0,0
4.92911,0,0,0
60,0,0,0
10.9222,0,0,0
60,0,0,0
2.71099,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.53265,0,0,0
9.92145,0,0,0
1.05629,0,0,0
10.7708,0,0,0
3.63834,0,0,0
19.5349,0,0,0
0.978048,0,0,0
7.78579,0,0,0
60,0,0,0
9.93072,0,0,0
7.41557,0,0,0
60,0,0,0
60,0,0,0
0.963599,0,0,0
60,0,0,0
3.0715,0,0,0
60,0,0,0
10.4249,0,0,0
7.72884,0,0,0
1.18367,0,0,0
11.2617,0,0,0
1.65257,0,0,0
11.3277,0,0,0
9.45356,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.55558,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.693591,0,0,0
60,0,0,0
10.1232,0,0,0
1.99325,0,0,0
4.83327,0,0,0
0.566296,0,0,0
0.340705,0,0,0
0.425425,0,0,0
5.18399,0,0,0
2.18382,0,0,0
9.03989,0,0,0
0.490904,0,0,0
2.10472,0,0,0
60,0,0,0
9.51353,0,0,0
8.86348,0,0,0
60,0,0,0
0.773691,0,0,0
7.79569,0,0,0
11.1229,0,0,0
10.3083,0,0,0
8.39956,0,0,0
1.56839,0,0,0
7.10074,0,0,0
60,0,0,0
4.05713,0,0,0
0.436647,0,0,0
60,0,0,0
10.309,0,0,0
1.35745,0,0,0
60,0,0,0
2.11115,0,0,0
5.33758,0,0,0
60,0,0,0
9.61752,0,0,0
10.7478,0,0,0
0.830866,0,0,0
11.1729,0,0,0
60,0,0,0
60,0,0,0
9.98531,0,0,0
4.26657,0,0,0
2.91477,0,0,0
3.05846,0,0,0
20.8229,0,0,0
2.26636,0,0,0
1.28467,0,0,0
60,0,0,0
60,0,0,0
12.8088,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.257377,0,0,0
2.48831,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.48727,0,0,0
2.5935,0,0,0
60,0,0,0
60,0,0,0
11.8877,0,0,0
60,0,0,0
60,0,0,0
0.83777,0,0,0
10.7059,0,0,0
1.13965,0,0,0
2.78325,0,0,0
60,0,0,0
60,0,0,0
4.05037,0,0,0
13.6298,0,0,0
60,0,0,0
2.95484,0,0,0
11.232,0,0,0
3.36175,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.19517,0,0,0
60,0,0,0
10.4892,0,0,0
5.51659,0,0,0
9.32042,0,0,0
8.55211,0,0,0
5.63386,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.56214,0,0,0
2.35818,0,0,0
60,0,0,0
60,0,0,0
0.358282,0,0,0
10.1955,0,0,0
60,0,0,0
60,0,0,0
10.6706,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.0234,0,0,0
4.69486,0,0,0
60,0,0,0
10.9148,0,0,0
4.97594,0,0,0
11.3329,0,0,0
6.5649,0,0,0
60,0,0,0
60,0,0,0
4.96773,0,0,0
60,0,0,0
60,0,0,0
6.67341,0,0,0
60,0,0,0
1.2954,0,0,0
9.84288,0,0,0
60,0,0,0
60,0,0,0
6.5952,0,0,0
60,0,0,0
10.8094,0,0,0
60,0,0,0
5.15984,0,0,0
60,0,0,0
2.43498,0,0,0
60,0,0,0
4.53099,0,0,0
60,0,0,0
9.84151,0,0,0
60,0,0,0
60,0,0,0
9.87144,0,0,0
60,0,0,0
10.5105,0,0,0
10.7388,0,0,0
8.31565,0,0,0
7.48223,0,0,0
60,0,0,0
2.59968,0,0,0
1.27033,0,0,0
4.50847,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.09928,0,0,0
0.429455,0,0,0
10.7936,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.32801,0,0,0
2.2032,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.73538,0,0,0
0.155792,0,0,0
7.13078,0,0,0
0.548401,0,0,0
10.15,0,0,0
5.56009,0,0,0
9.96345,0,0,0
60,0,0,0
11.3474,0,0,0
60,0,0,0
5.60938,0,0,0
60,0,0,0
60,0,0,0
6.66908,0,0,0
60,0,0,0
9.43443,0,0,0
60,0,0,0
10.5661,0,0,0
5.07558,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.60388,0,0,0
60,0,0,0
11.0984,0,0,0
60,0,0,0
1.33341,0,0,0
60,0,0,0
7.25861,0,0,0
60,0,0,0
10.3234,0,0,0
4.23697,0,0,0
60,0,0,0
10.5151,0,0,0
60,0,0,0
10.1038,0,0,0
60,0,0,0
2.12399,0,0,0
9.36646,0,0,0
60,0,0,0
1.75676,0,0,0
60,0,0,0
1.09511,0,0,0
0.851316,0,0,0
5.73793,0,0,0
11.1288,0,0,0
60,0,0,0
7.5252,0,0,0
60,0,0,0
5.02079,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.94084,0,0,0
10.9536,0,0,0
60,0,0,0
60,0,0,0
9.42595,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.77397,0,0,0
11.0881,0,0,0
4.98089,0,0,0
10.9538,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
17.2914,0,0,0
60,0,0,0
1.86217,0,0,0
7.10123,0,0,0
10.232,0,0,0
60,0,0,0
2.413,0,0,0
8.62356,0,0,0
6.61365,0,0,0
7.12981,0,0,0
7.6684,0,0,0
60,0,0,0
60,0,0,0
1.79357,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.83772,0,0,0
8.74341,0,0,0
60,0,0,0
13.3891,0,0,0
10.8846,0,0,0
2.11534,0,0,0
