EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
54.4827,0,0,0
29.9182,0,0,0
41.1368,0,0,0
10.6454,0,0,0
21.0506,0,0,0
1.76153,0,0,0
7.72368,0,0,0
74.767,0,0,0
202.749,0,0,0
37.3953,0,0,0
46.5179,0,0,0
42.7245,0,0,0
117.966,0,0,0
87.1397,0,0,0
217.432,0,0,0
67.281,0,0,0
43.7138,0,0,0
77.6612,0,0,0
4.53276,0,0,0
76.5141,0,0,0
22.323,0,0,0
8.4817,0,0,0
14.0857,0,0,0
51.7682,0,0,0
142.313,0,0,0
72.026,0,0,0
55.7995,0,0,0
4.37368,0,0,0
27.0241,0,0,0
336.495,0,0,0
78.3028,0,0,0
15.0128,0,0,0
56.7074,0,0,0
171.924,0,0,0
88.7053,0,0,0
69.9752,0,0,0
26.2221,0,0,0
63.7045,0,0,0
38.1979,0,0,0
382.871,0,0,0
106.701,0,0,0
5.11816,0,0,0
73.7915,0,0,0
37.7139,0,0,0
1.52912,0,0,0
82.8629,0,0,0
560.369,0,0,0
44.7415,0,0,0
34.5596,0,0,0
23.1073,0,0,0
148.577,0,0,0
24.4036,0,0,0
47.596,0,0,0
147.599,0,0,0
31.6089,0,0,0
122.217,0,0,0
67.6409,0,0,0
25.2883,0,0,0
142.636,0,0,0
40.3902,0,0,0
43.4319,0,0,0
117.39,0,0,0
244.867,0,0,0
30.0726,0,0,0
176.614,0,0,0
49.7776,0,0,0
277.337,0,0,0
80.4062,0,0,0
17.2736,0,0,0
396.143,0,0,0
16.2342,0,0,0
7.98051,0,0,0
5.74749,0,0,0
20.4386,0,0,0
56.3351,0,0,0
65.9558,0,0,0
36.6916,0,0,0
190.983,0,0,0
325.506,0,0,0
73.8609,0,0,0
3.69988,0,0,0
4.18264,0,0,0
5.53924,0,0,0
93.3183,0,0,0
77.2434,0,0,0
45.7821,0,0,0
18.8453,0,0,0
52.7928,0,0,0
60.9137,0,0,0
43.4019,0,0,0
48.9315,0,0,0
73.6601,0,0,0
60.9292,0,0,0
46.083,0,0,0
236.663,0,0,0
84.7361,0,0,0
86.5385,0,0,0
660.637,0,0,0
102.263,0,0,0
69.5546,0,0,0
100.158,0,0,0
17.3886,0,0,0
0.697983,0,0,0
296.335,0,0,0
67.9613,0,0,0
98.2459,0,0,0
1.27852,0,0,0
33.1133,0,0,0
124.475,0,0,0
17.9235,0,0,0
112.808,0,0,0
6.5753,0,0,0
1.16143,0,0,0
2.78165,0,0,0
8.06257,0,0,0
8.88121,0,0,0
73.7537,0,0,0
90.5038,0,0,0
36.4256,0,0,0
264.166,0,0,0
17.5603,0,0,0
231.756,0,0,0
94.1391,0,0,0
45.561,0,0,0
289.891,0,0,0
30.6335,0,0,0
13.3266,0,0,0
73.8575,0,0,0
43.0902,0,0,0
77.2828,0,0,0
57.8303,0,0,0
187.647,0,0,0
357.596,0,0,0
121.285,0,0,0
59.7622,0,0,0
107.303,0,0,0
297.427,0,0,0
78.2745,0,0,0
75.9375,0,0,0
6.56001,0,0,0
257.18,0,0,0
36.5225,0,0,0
37.214,0,0,0
6.80359,0,0,0
42.3034,0,0,0
20.4239,0,0,0
100.734,0,0,0
148.423,0,0,0
104.767,0,0,0
25.9817,0,0,0
63.0665,0,0,0
5.99521,0,0,0
18.5316,0,0,0
209.227,0,0,0
446.804,0,0,0
176.015,0,0,0
42.619,0,0,0
7.67839,0,0,0
49.0355,0,0,0
70.5994,0,0,0
328.862,0,0,0
159.349,0,0,0
35.8645,0,0,0
13.7111,0,0,0
149.71,0,0,0
76.478,0,0,0
233.838,0,0,0
153.668,0,0,0
58.0421,0,0,0
26.7246,0,0,0
35.525,0,0,0
148.937,0,0,0
42.8443,0,0,0
138.125,0,0,0
24.3973,0,0,0
13.3574,0,0,0
67.6556,0,0,0
78.2297,0,0,0
32.3356,0,0,0
233.88,0,0,0
199.565,0,0,0
865.034,0,0,0
130.565,0,0,0
123.362,0,0,0
117.17,0,0,0
64.7625,0,0,0
4.81545,0,0,0
46.1738,0,0,0
92.0778,0,0,0
107.521,0,0,0
42.5258,0,0,0
51.179,0,0,0
95.4757,0,0,0
23.8802,0,0,0
57.6353,0,0,0
406.595,0,0,0
221.543,0,0,0
529.252,0,0,0
250.465,0,0,0
13.0086,0,0,0
78.4689,0,0,0
1.49726,0,0,0
8.11394,0,0,0
53.8847,0,0,0
25.7745,0,0,0
28.6378,0,0,0
22.5456,0,0,0
15.615,0,0,0
117.297,0,0,0
42.075,0,0,0
12.2999,0,0,0
179.15,0,0,0
36.8959,0,0,0
186.948,0,0,0
132.652,0,0,0
28.0294,0,0,0
102.649,0,0,0
17.1811,0,0,0
48.6186,0,0,0
224.809,0,0,0
32.9672,0,0,0
273.482,0,0,0
25.2626,0,0,0
93.1474,0,0,0
304.731,0,0,0
19.1935,0,0,0
83.6237,0,0,0
27.3276,0,0,0
103.192,0,0,0
52.435,0,0,0
23.8522,0,0,0
44.4996,0,0,0
106.388,0,0,0
70.5797,0,0,0
5.39083,0,0,0
71.2138,0,0,0
111.165,0,0,0
72.5151,0,0,0
55.8006,0,0,0
12.2601,0,0,0
115.97,0,0,0
43.9457,0,0,0
177.658,0,0,0
92.6768,0,0,0
125.677,0,0,0
171.839,0,0,0
90.2075,0,0,0
182.562,0,0,0
49.7918,0,0,0
70.2359,0,0,0
19.3779,0,0,0
30.9614,0,0,0
98.896,0,0,0
62.405,0,0,0
93.6097,0,0,0
40.2589,0,0,0
76.708,0,0,0
0.177979,0,0,0
16.3607,0,0,0
105.892,0,0,0
22.8865,0,0,0
3.49757,0,0,0
6.09811,0,0,0
136.883,0,0,0
72.8684,0,0,0
140.369,0,0,0
19.7622,0,0,0
45.6169,0,0,0
36.4014,0,0,0
14.1275,0,0,0
37.814,0,0,0
237.771,0,0,0
661.31,0,0,0
82.6444,0,0,0
44.1179,0,0,0
81.4371,0,0,0
314.812,0,0,0
107.267,0,0,0
21.7487,0,0,0
47.7765,0,0,0
56.9245,0,0,0
57.3966,0,0,0
7.43508,0,0,0
204.068,0,0,0
89.9559,0,0,0
57.714,0,0,0
12.4463,0,0,0
10.4208,0,0,0
58.106,0,0,0
175.355,0,0,0
102.772,0,0,0
148.251,0,0,0
94.5749,0,0,0
143.924,0,0,0
118.79,0,0,0
144.417,0,0,0
58.9645,0,0,0
75.8708,0,0,0
40.075,0,0,0
137.949,0,0,0
158.906,0,0,0
15.2649,0,0,0
61.4025,0,0,0
87.2529,0,0,0
5.02443,0,0,0
9.04909,0,0,0
13.2933,0,0,0
36.1694,0,0,0
49.0527,0,0,0
81.478,0,0,0
114.646,0,0,0
110.77,0,0,0
10.2325,0,0,0
76.0805,0,0,0
73.0392,0,0,0
7.62922,0,0,0
83.2483,0,0,0
63.0051,0,0,0
255.695,0,0,0
74.4265,0,0,0
15.6453,0,0,0
19.7618,0,0,0
28.472,0,0,0
35.4267,0,0,0
108.588,0,0,0
56.0241,0,0,0
69.7936,0,0,0
90.5747,0,0,0
10.1785,0,0,0
26.0525,0,0,0
207.72,0,0,0
31.8666,0,0,0
118.232,0,0,0
139.715,0,0,0
188.489,0,0,0
150.302,0,0,0
103.53,0,0,0
17.8835,0,0,0
506.879,0,0,0
39.4748,0,0,0
226.43,0,0,0
15.4671,0,0,0
29.4442,0,0,0
58.5476,0,0,0
104.449,0,0,0
61.4124,0,0,0
63.7291,0,0,0
2.0916,0,0,0
26.5719,0,0,0
14.634,0,0,0
5.5057,0,0,0
53.711,0,0,0
57.3716,0,0,0
70.2891,0,0,0
58.6886,0,0,0
60.7374,0,0,0
13.9333,0,0,0
81.7989,0,0,0
84.1447,0,0,0
13.5616,0,0,0
178.63,0,0,0
191.827,0,0,0
64.1966,0,0,0
103.13,0,0,0
77.7034,0,0,0
88.4333,0,0,0
72.2103,0,0,0
81.8796,0,0,0
37.385,0,0,0
126.941,0,0,0
461.867,0,0,0
26.7089,0,0,0
37.4018,0,0,0
59.3752,0,0,0
56.6564,0,0,0
211.332,0,0,0
334.205,0,0,0
223.498,0,0,0
0.581867,0,0,0
105.065,0,0,0
124.747,0,0,0
101.79,0,0,0
728.763,0,0,0
64.1189,0,0,0
87.6489,0,0,0
59.8544,0,0,0
48.6433,0,0,0
194.286,0,0,0
207.306,0,0,0
241.042,0,0,0
2.61188,0,0,0
10.1958,0,0,0
35.2989,0,0,0
30.4348,0,0,0
293.597,0,0,0
383.195,0,0,0
18.7717,0,0,0
64.785,0,0,0
257.207,0,0,0
19.3896,0,0,0
20.0136,0,0,0
49.5613,0,0,0
315.656,0,0,0
7.48327,0,0,0
72.3157,0,0,0
73.2337,0,0,0
36.4479,0,0,0
130.449,0,0,0
16.8687,0,0,0
67.3931,0,0,0
100.065,0,0,0
8.57604,0,0,0
72.1962,0,0,0
11.9856,0,0,0
65.2246,0,0,0
113.034,0,0,0
85.9755,0,0,0
339.048,0,0,0
27.9847,0,0,0
28.3793,0,0,0
48.8543,0,0,0
18.778,0,0,0
154.004,0,0,0
39.2327,0,0,0
24.0759,0,0,0
184.774,0,0,0
43.5293,0,0,0
91.5672,0,0,0
128.666,0,0,0
36.9387,0,0,0
40.3173,0,0,0
105.024,0,0,0
100.988,0,0,0
4.28269,0,0,0
121.487,0,0,0
114.901,0,0,0
338.485,0,0,0
103.839,0,0,0
201.682,0,0,0
60.4412,0,0,0
314.963,0,0,0
29.1428,0,0,0
64.9014,0,0,0
120.592,0,0,0
63.7374,0,0,0
61.1486,0,0,0
55.7488,0,0,0
0.970913,0,0,0
20.9617,0,0,0
119.501,0,0,0
60.0459,0,0,0
62.327,0,0,0
127.689,0,0,0
10.0998,0,0,0
79.496,0,0,0
4.5889,0,0,0
45.577,0,0,0
22.2332,0,0,0
160.088,0,0,0
30.7202,0,0,0
33.7872,0,0,0
25.2554,0,0,0
163.72,0,0,0
457.692,0,0,0
39.4519,0,0,0
37.6811,0,0,0
542.877,0,0,0
203.255,0,0,0
14.7147,0,0,0
249.552,0,0,0
58.4118,0,0,0
32.6217,0,0,0
112.109,0,0,0
389.893,0,0,0
